subject,date,day,position,favorite,evaluation,session,tempo,ratio,time
16,9_9_20,1,2,0,2.33,A,7.630159973528573,1.4197037450098762,380
16,9_9_20,1,2,0,2.33,A,7.497126349834694,1.41373288871511,390
16,9_9_20,1,2,0,2.33,A,7.363435299275618,1.3589597925681611,400
16,9_9_20,1,2,0,2.33,A,6.960596841506171,1.3028016702456957,410
16,9_9_20,1,2,0,2.33,A,6.354139262320462,1.2860770175210723,420
16,9_9_20,1,2,0,2.33,A,5.835087179151277,1.2860770175210723,430
16,9_9_20,1,2,0,2.33,A,5.404369716661785,1.2860770175210723,440
16,9_9_20,1,2,0,2.33,A,5.151360781102904,1.2860770175210723,450
16,9_9_20,1,2,0,2.33,A,5.151360781102904,1.2860770175210723,460
16,9_9_20,1,2,0,2.33,A,5.151360781102904,1.2860770175210723,470
16,9_9_20,1,3,1,3.0,B,11.383413283524467,1.154182585572882,0
16,9_9_20,1,3,1,3.0,B,11.383413283524467,1.154182585572882,10
16,9_9_20,1,3,1,3.0,B,11.383413283524467,1.154182585572882,20
16,9_9_20,1,3,1,3.0,B,11.383413283524467,1.154182585572882,30
16,9_9_20,1,3,1,3.0,B,11.342811394293822,1.1356429027979758,40
16,9_9_20,1,3,1,3.0,B,11.299979296397648,1.1285828296396596,50
16,9_9_20,1,3,1,3.0,B,11.333170586711072,1.1322123710091103,60
16,9_9_20,1,3,1,3.0,B,11.335933858646436,1.1174157563302762,70
16,9_9_20,1,3,1,3.0,B,11.17304185735778,1.1469137785504318,80
16,9_9_20,1,3,1,3.0,B,11.252440864650756,1.0891912295539696,90
16,9_9_20,1,3,1,3.0,B,11.441776989583174,1.09349897963126,100
16,9_9_20,1,3,1,3.0,B,12.12551313205057,1.026366722030797,110
16,9_9_20,1,3,1,3.0,B,12.37151098469751,1.1170215907996366,120
16,9_9_20,1,3,1,3.0,B,12.821476842443058,1.1604763886611673,130
16,9_9_20,1,3,1,3.0,B,12.84889341314678,1.166497299355666,140
16,9_9_20,1,3,1,3.0,B,12.76364620767238,1.1461031726067126,150
16,9_9_20,1,3,1,3.0,B,12.448133685196089,1.1767948716075924,160
16,9_9_20,1,3,1,3.0,B,12.337650016609055,1.19177565980489,170
16,9_9_20,1,3,1,3.0,B,12.189510628466255,1.1322728464997256,180
16,9_9_20,1,3,1,3.0,B,12.051759821671991,1.085890172033307,190
16,9_9_20,1,3,1,3.0,B,11.793275392319424,1.077165427615701,200
16,9_9_20,1,3,1,3.0,B,11.704694922116504,1.1590379664852413,210
16,9_9_20,1,3,1,3.0,B,11.451759041165001,1.2510931168074437,220
16,9_9_20,1,3,1,3.0,B,11.499818499221961,1.2815007473385567,230
16,9_9_20,1,3,1,3.0,B,11.24050839598443,1.2496266682332353,240
16,9_9_20,1,3,1,3.0,B,10.964692602754788,1.299778236475375,250
16,9_9_20,1,3,1,3.0,B,10.630521033470268,1.35278258385472,260
16,9_9_20,1,3,1,3.0,B,10.373167595527164,1.3585063571635962,270
16,9_9_20,1,3,1,3.0,B,10.176848780232564,1.3791802896646355,280
16,9_9_20,1,3,1,3.0,B,9.983516029367685,1.3625565322687334,290
16,9_9_20,1,3,1,3.0,B,9.795688650055176,1.30302480417941,300
16,9_9_20,1,3,1,3.0,B,9.6545046798523,1.2556700274550008,310
16,9_9_20,1,3,1,3.0,B,9.550929274106172,1.240239002092285,320
16,9_9_20,1,3,1,3.0,B,9.490059596613918,1.2685560792059454,330
16,9_9_20,1,3,1,3.0,B,9.528377452924197,1.2466580048074813,340
16,9_9_20,1,3,1,3.0,B,9.347681685756916,1.3050196493315238,350
16,9_9_20,1,3,1,3.0,B,9.109905598993118,1.3405359920573714,360
16,9_9_20,1,3,1,3.0,B,9.073549957777034,1.3341706019125683,370
16,9_9_20,1,3,1,3.0,B,9.181382882744296,1.3292032415653114,380
16,9_9_20,1,3,1,3.0,B,9.143594153548,1.3421921654447087,390
16,9_9_20,1,3,1,3.0,B,9.163147980585538,1.3620663656977603,400
16,9_9_20,1,3,1,3.0,B,9.069985831770602,1.3301146437535403,410
16,9_9_20,1,3,1,3.0,B,8.822867746815616,1.266486520801867,420
16,9_9_20,1,3,1,3.0,B,8.933770541879507,1.1747378518076825,430
16,9_9_20,1,3,1,3.0,B,8.98131519248334,1.0924746035206367,440
16,9_9_20,1,3,1,3.0,B,9.196843453542359,1.086082713710802,450
16,9_9_20,1,3,1,3.0,B,9.129776904950099,1.102580531095091,460
16,9_9_20,1,3,1,3.0,B,8.735535021298857,1.102580531095091,470
16,9_16_20,2,1,0,0.0,C,10.091061019859728,1.19174487477382,0
16,9_16_20,2,1,0,0.0,C,10.091061019859728,1.19174487477382,10
16,9_16_20,2,1,0,0.0,C,10.091061019859728,1.19174487477382,20
16,9_16_20,2,1,0,0.0,C,10.091061019859728,1.19174487477382,30
16,9_16_20,2,1,0,0.0,C,9.93358666155855,1.1631557232063652,40
16,9_16_20,2,1,0,0.0,C,9.704871317569703,1.1560392803163617,50
16,9_16_20,2,1,0,0.0,C,9.542304248964719,1.1372691346228003,60
16,9_16_20,2,1,0,0.0,C,9.349151862569425,1.1312983035060655,70
16,9_16_20,2,1,0,0.0,C,9.406940480678156,1.2331344775082123,80
16,9_16_20,2,1,0,0.0,C,9.59332179186589,1.2010628607428433,90
16,9_16_20,2,1,0,0.0,C,10.465703111778442,1.1685669098866924,100
16,9_16_20,2,1,0,0.0,C,11.203336874894122,1.1834446531949308,110
16,9_16_20,2,1,0,0.0,C,11.594561880919008,1.1101203883263555,120
16,9_16_20,2,1,0,0.0,C,11.802990729010384,1.11434541672254,130
16,9_16_20,2,1,0,0.0,C,12.030338111241193,1.1002908246074905,140
16,9_16_20,2,1,0,0.0,C,12.60463052362722,1.1282250328789558,150
16,9_16_20,2,1,0,0.0,C,13.09747523242948,1.1466394655222827,160
16,9_16_20,2,1,0,0.0,C,13.665930291483983,1.2002073155185258,170
16,9_16_20,2,1,0,0.0,C,13.860647058955271,1.2107164568177957,180
16,9_16_20,2,1,0,0.0,C,13.676129512432622,1.22198185701719,190
16,9_16_20,2,1,0,0.0,C,13.211859489054829,1.2144543782999246,200
16,9_16_20,2,1,0,0.0,C,13.40552259973883,1.1753831829830526,210
16,9_16_20,2,1,0,0.0,C,13.94438358315292,1.1438081434077738,220
16,9_16_20,2,1,0,0.0,C,14.3843695061054,1.1368278750897411,230
16,9_16_20,2,1,0,0.0,C,14.632717117595378,1.1773777095765825,240
16,9_16_20,2,1,0,0.0,C,14.806968148792123,1.209750137865695,250
16,9_16_20,2,1,0,0.0,C,14.681275859448593,1.2572769016591814,260
16,9_16_20,2,1,0,0.0,C,14.608914206165185,1.2697836880639408,270
16,9_16_20,2,1,0,0.0,C,14.71312319089824,1.3219505471729303,280
16,9_16_20,2,1,0,0.0,C,15.075479682584394,1.3238219978521846,290
16,9_16_20,2,1,0,0.0,C,14.381996584471949,1.328279187463754,300
16,9_16_20,2,1,0,0.0,C,13.061564598019752,1.297127585745394,310
16,9_16_20,2,1,0,0.0,C,12.147552159250328,1.2641166328657556,320
16,9_16_20,2,1,0,0.0,C,13.064074145121632,1.1557583576807464,330
16,9_16_20,2,1,0,0.0,C,14.380524161773087,1.1116361773377887,340
16,9_16_20,2,1,0,0.0,C,13.724722643782576,1.0804263615981244,350
16,9_16_20,2,1,0,0.0,C,12.949074133771315,1.0813556162519984,360
16,9_16_20,2,1,0,0.0,C,12.415350437369693,1.05454717145354,370
16,9_16_20,2,1,0,0.0,C,12.52864681188249,1.123759856082898,380
16,9_16_20,2,1,0,0.0,C,13.084920465298682,1.1221600913179446,390
16,9_16_20,2,1,0,0.0,C,14.479671234588388,1.226701728315087,400
16,9_16_20,2,1,0,0.0,C,15.188758280040815,1.1714271178013196,410
16,9_16_20,2,1,0,0.0,C,14.94660666999061,1.20821525010421,420
16,9_16_20,2,1,0,0.0,C,14.542428507258721,1.1326492253179483,430
16,9_16_20,2,1,0,0.0,C,13.696438251404867,1.120044021197212,440
16,9_16_20,2,1,0,0.0,C,12.376829276947939,1.0948279894987416,450
16,9_16_20,2,1,0,0.0,C,11.590914880995726,1.06352513604119,460
16,9_16_20,2,1,0,0.0,C,11.451085804784949,1.0426051964720628,470
16,9_18_20,3,1,0,2.33,A,10.640716258107851,1.455940953635098,0
16,9_18_20,3,1,0,2.33,A,10.640716258107851,1.455940953635098,10
16,9_18_20,3,1,0,2.33,A,10.640716258107851,1.455940953635098,20
16,9_18_20,3,1,0,2.33,A,10.59788408097662,1.455940953635098,30
16,9_18_20,3,1,0,2.33,A,11.066482179829718,1.3855081177429027,40
16,9_18_20,3,1,0,2.33,A,11.017482603306359,1.2186821366444374,50
16,9_18_20,3,1,0,2.33,A,11.168962195101251,1.1357222794159623,60
16,9_18_20,3,1,0,2.33,A,11.015053793647347,1.1798785214456358,70
16,9_18_20,3,1,0,2.33,A,10.713195560503951,1.307685775687282,80
16,9_18_20,3,1,0,2.33,A,10.424048926555365,1.392885459759905,90
16,9_18_20,3,1,0,2.33,A,10.315352206857694,1.4416904667468977,100
16,9_18_20,3,1,0,2.33,A,10.167064691504265,1.5059565227373013,110
16,9_18_20,3,1,0,2.33,A,9.739362296173052,1.5257695347205216,120
16,9_18_20,3,1,0,2.33,A,9.331797163724728,1.5452393457055877,130
16,9_18_20,3,1,0,2.33,A,8.86184481875887,1.5743352026926773,140
16,9_18_20,3,1,0,2.33,A,8.626045628042828,1.5966568868730104,150
16,9_18_20,3,1,0,2.33,A,8.37893002074983,1.5764286009915371,160
16,9_18_20,3,1,0,2.33,A,8.178940738675767,1.526846321398489,170
16,9_18_20,3,1,0,2.33,A,8.191025968659748,1.4965141023555373,180
16,9_18_20,3,1,0,2.33,A,8.153216146829054,1.460692949535565,190
16,9_18_20,3,1,0,2.33,A,8.171476329943344,1.4166237525309977,200
16,9_18_20,3,1,0,2.33,A,8.0686318495938,1.412466050080728,210
16,9_18_20,3,1,0,2.33,A,7.732717695387038,1.3903238967461744,220
16,9_18_20,3,1,0,2.33,A,7.370206469415655,1.4019077375222846,230
16,9_18_20,3,1,0,2.33,A,7.189190102139609,1.4594124687961578,240
16,9_18_20,3,1,0,2.33,A,6.94609156812947,1.47726727924795,250
16,9_18_20,3,1,0,2.33,A,6.845911562172564,1.512986059851735,260
16,9_18_20,3,1,0,2.33,A,6.880917007451817,1.514227826763496,270
16,9_18_20,3,1,0,2.33,A,6.638231484123867,1.5564558893651643,280
16,9_18_20,3,1,0,2.33,A,6.531632281515089,1.6052259306515615,290
16,9_18_20,3,1,0,2.33,A,6.324333866567324,1.6075901150934555,300
16,9_18_20,3,1,0,2.33,A,6.1861625772344215,1.613303936596183,310
16,9_18_20,3,1,0,2.33,A,6.026988972307472,1.6526894666525096,320
16,9_18_20,3,1,0,2.33,A,5.925485919061728,1.6623447146043693,330
16,9_18_20,3,1,0,2.33,A,5.920238322272185,1.616306646652365,340
16,9_18_20,3,1,0,2.33,A,5.805013189398802,1.5702685787003607,350
16,9_18_20,3,1,0,2.33,A,5.720923214782045,1.5532678026882096,360
16,9_18_20,3,1,0,2.33,A,5.513591406846678,1.5681193318611661,370
16,9_18_20,3,1,0,2.33,A,5.293786367496724,1.5115697408961086,380
16,9_18_20,3,1,0,2.33,A,5.280019321752319,1.4683533490722664,390
16,9_18_20,3,1,0,2.33,A,5.350374740100527,1.456622375612912,400
16,9_18_20,3,1,0,2.33,A,5.420946410910028,1.4577619952986838,410
16,9_18_20,3,1,0,2.33,A,5.421826067905944,1.4498224049473625,420
16,9_18_20,3,1,0,2.33,A,5.585175043695887,1.4442991068022493,430
16,9_18_20,3,1,0,2.33,A,5.589639651436641,1.4442991068022493,440
16,9_18_20,3,1,0,2.33,A,5.397437825345098,1.4442991068022493,450
16,9_18_20,3,1,0,2.33,A,5.364169723113205,1.4442991068022493,460
16,9_18_20,3,1,0,2.33,A,5.364169723113205,1.4442991068022493,470
16,9_22_20,4,1,1,3.0,B,15.614393970335223,1.7057450974573463,0
16,9_22_20,4,1,1,3.0,B,15.614393970335223,1.7057450974573463,10
16,9_22_20,4,1,1,3.0,B,15.614393970335223,1.7057450974573463,20
16,9_22_20,4,1,1,3.0,B,16.181846584508037,1.6461820535215512,30
16,9_22_20,4,1,1,3.0,B,16.775739783757807,1.4563815817921566,40
16,9_22_20,4,1,1,3.0,B,16.291367041050066,1.2222824417382503,50
16,9_22_20,4,1,1,3.0,B,15.709997753628022,1.1842744541020809,60
16,9_22_20,4,1,1,3.0,B,14.898181837593206,1.223895694828576,70
16,9_22_20,4,1,1,3.0,B,14.471903624213107,1.277212296915062,80
16,9_22_20,4,1,1,3.0,B,14.08025111269562,1.2943104477627718,90
16,9_22_20,4,1,1,3.0,B,13.919350135428225,1.2868489011359812,100
16,9_22_20,4,1,1,3.0,B,13.580597459259215,1.3080919411359713,110
16,9_22_20,4,1,1,3.0,B,13.446302616034812,1.2854661326849979,120
16,9_22_20,4,1,1,3.0,B,13.178512431619525,1.282801973911166,130
16,9_22_20,4,1,1,3.0,B,13.255862048546692,1.31916718666381,140
16,9_22_20,4,1,1,3.0,B,13.352849158174768,1.3418189501276179,150
16,9_22_20,4,1,1,3.0,B,13.192731962226768,1.3329226569837545,160
16,9_22_20,4,1,1,3.0,B,12.77858206122965,1.2866427483800402,170
16,9_22_20,4,1,1,3.0,B,12.408735302938798,1.269376963723566,180
16,9_22_20,4,1,1,3.0,B,12.482070887649014,1.249550893568394,190
16,9_22_20,4,1,1,3.0,B,12.277655626605242,1.2021183029491893,200
16,9_22_20,4,1,1,3.0,B,12.390948015874425,1.1795253903165563,210
16,9_22_20,4,1,1,3.0,B,12.249901106293157,1.1391268085030961,220
16,9_22_20,4,1,1,3.0,B,12.091369579702587,1.1336028057923557,230
16,9_22_20,4,1,1,3.0,B,11.971877704398231,1.149524845406834,240
16,9_22_20,4,1,1,3.0,B,11.773284162928896,1.1778840128557628,250
16,9_22_20,4,1,1,3.0,B,11.418798357611319,1.2308159214931809,260
16,9_22_20,4,1,1,3.0,B,11.181498072046487,1.2643079932362629,270
16,9_22_20,4,1,1,3.0,B,11.229220969454184,1.2605568912012617,280
16,9_22_20,4,1,1,3.0,B,11.20941877773079,1.23877914190931,290
16,9_22_20,4,1,1,3.0,B,11.072939543343763,1.1898850904743992,300
16,9_22_20,4,1,1,3.0,B,11.079151779152463,1.1743278351327058,310
16,9_22_20,4,1,1,3.0,B,10.894130493873162,1.1776124731806186,320
16,9_22_20,4,1,1,3.0,B,10.990012458075249,1.1789013609461285,330
16,9_22_20,4,1,1,3.0,B,11.162137205002715,1.2279969054293367,340
16,9_22_20,4,1,1,3.0,B,11.037160084509873,1.256100689041287,350
16,9_22_20,4,1,1,3.0,B,10.785627470215571,1.3416923861759065,360
16,9_22_20,4,1,1,3.0,B,10.743068455546982,1.2375810333242505,370
16,9_22_20,4,1,1,3.0,B,10.714760173916302,1.2458034345884472,380
16,9_22_20,4,1,1,3.0,B,10.552398711495185,1.2322977039813285,390
16,9_22_20,4,1,1,3.0,B,10.40878425505891,1.2198943667380542,400
16,9_22_20,4,1,1,3.0,B,9.588155717026922,1.3739019675178266,410
16,9_22_20,4,1,1,3.0,B,9.423191126306461,1.3683108008674987,420
16,9_22_20,4,1,1,3.0,B,9.232497953081282,1.3637382607600874,430
16,9_22_20,4,1,1,3.0,B,9.42715433100938,1.267254402835668,440
16,9_22_20,4,1,1,3.0,B,9.56325602006107,1.2336998163415573,450
16,9_22_20,4,1,1,3.0,B,9.425070248940662,1.2252823329441793,460
16,9_22_20,4,1,1,3.0,B,9.403465170646408,1.2252823329441793,470
16,9_23_20,5,1,1,3.0,B,12.870928103801832,1.5924030144097199,0
16,9_23_20,5,1,1,3.0,B,12.870928103801832,1.5924030144097199,10
16,9_23_20,5,1,1,3.0,B,12.870928103801832,1.5924030144097199,20
16,9_23_20,5,1,1,3.0,B,12.518591330398356,1.6015101737702067,30
16,9_23_20,5,1,1,3.0,B,11.536742379953932,1.6247390529219994,40
16,9_23_20,5,1,1,3.0,B,11.069164573741,1.494876126529758,50
16,9_23_20,5,1,1,3.0,B,10.533825034498925,1.4382778132111969,60
16,9_23_20,5,1,1,3.0,B,10.31798418937929,1.4387178107426388,70
16,9_23_20,5,1,1,3.0,B,9.996260937410153,1.4465514080743964,80
16,9_23_20,5,1,1,3.0,B,9.669256201775763,1.5262173846239433,90
16,9_23_20,5,1,1,3.0,B,9.687413534787197,1.5298248800473417,100
16,9_23_20,5,1,1,3.0,B,9.31954345610813,1.5365782594133897,110
16,9_23_20,5,1,1,3.0,B,9.089455661700296,1.551786353031997,120
16,9_23_20,5,1,1,3.0,B,9.08544152424001,1.5815247275342872,130
16,9_23_20,5,1,1,3.0,B,8.761169222804218,1.5850742588056055,140
16,9_23_20,5,1,1,3.0,B,8.29236533072599,1.5734157316466966,150
16,9_23_20,5,1,1,3.0,B,7.931915312113164,1.550068917758448,160
16,9_23_20,5,1,1,3.0,B,7.530215732647602,1.55484489885525,170
16,9_23_20,5,1,1,3.0,B,7.301331141668076,1.4945734602492027,180
16,9_23_20,5,1,1,3.0,B,7.158659843882765,1.4062764663026466,190
16,9_23_20,5,1,1,3.0,B,7.152478748242235,1.3717879176026149,200
16,9_23_20,5,1,1,3.0,B,7.225106639879347,1.3490491105513753,210
16,9_23_20,5,1,1,3.0,B,7.35132767380112,1.3486675111076196,220
16,9_23_20,5,1,1,3.0,B,7.232721300400128,1.353101433155206,230
16,9_23_20,5,1,1,3.0,B,6.99530439562523,1.3712572470270719,240
16,9_23_20,5,1,1,3.0,B,6.919295185650048,1.3945205994206826,250
16,9_23_20,5,1,1,3.0,B,6.784936847233835,1.4373356519890865,260
16,9_23_20,5,1,1,3.0,B,6.746997385077579,1.4197069954428663,270
16,9_23_20,5,1,1,3.0,B,6.743880759346153,1.413737565722469,280
16,9_23_20,5,1,1,3.0,B,6.810440089511822,1.4101963608057468,290
16,9_23_20,5,1,1,3.0,B,6.728090575775907,1.4289787833648593,300
16,9_23_20,5,1,1,3.0,B,6.52931053349409,1.389806290841766,310
16,9_23_20,5,1,1,3.0,B,6.431474163175357,1.3538290325536408,320
16,9_23_20,5,1,1,3.0,B,6.299222136064678,1.3562239824414613,330
16,9_23_20,5,1,1,3.0,B,6.294166834026159,1.3082372464934544,340
16,9_23_20,5,1,1,3.0,B,6.372081564556035,1.3379806867877269,350
16,9_23_20,5,1,1,3.0,B,6.503492356295206,1.3299958899830602,360
16,9_23_20,5,1,1,3.0,B,6.567400433991638,1.3331851357627982,370
16,9_23_20,5,1,1,3.0,B,6.6418397437038355,1.3633672234851721,380
16,9_23_20,5,1,1,3.0,B,6.4771692679287325,1.364153365349865,390
16,9_23_20,5,1,1,3.0,B,6.559294303245355,1.3626937791843985,400
16,9_23_20,5,1,1,3.0,B,6.6925451806617104,1.3685842486282738,410
16,9_23_20,5,1,1,3.0,B,6.796581177372089,1.3668048010170117,420
16,9_23_20,5,1,1,3.0,B,6.836646623065021,1.3769033344503558,430
16,9_23_20,5,1,1,3.0,B,7.001130126805821,1.3474824427336327,440
16,9_23_20,5,1,1,3.0,B,6.855441879958461,1.3046296273563642,450
16,9_23_20,5,1,1,3.0,B,6.655199362458315,1.3046296273563642,460
16,9_23_20,5,1,1,3.0,B,6.55450776266649,1.3046296273563642,470
16,9_23_20,5,2,0,0.0,C,11.229711298144046,1.3345242302609133,0
16,9_23_20,5,2,0,0.0,C,11.229711298144046,1.3345242302609133,10
16,9_23_20,5,2,0,0.0,C,11.229711298144046,1.3345242302609133,20
16,9_23_20,5,2,0,0.0,C,11.228457762561801,1.3345242302609133,30
16,9_23_20,5,2,0,0.0,C,10.564734716055959,1.2306040387099124,40
16,9_23_20,5,2,0,0.0,C,10.269476706085964,1.1175202559920239,50
16,9_23_20,5,2,0,0.0,C,9.855198910947184,1.1242655721661658,60
16,9_23_20,5,2,0,0.0,C,9.565710755008979,1.1718222763328385,70
16,9_23_20,5,2,0,0.0,C,9.419999275209552,1.2915095046711471,80
16,9_23_20,5,2,0,0.0,C,9.387938432730408,1.3122336229452194,90
16,9_23_20,5,2,0,0.0,C,9.360962152453396,1.3329577412192917,100
16,9_23_20,5,2,0,0.0,C,9.432175313164402,1.353681859493364,110
16,9_23_20,5,2,0,0.0,C,9.75600699848514,1.4479091249270053,120
16,9_23_20,5,2,0,0.0,C,10.156650877818835,1.4578825336911705,130
16,9_23_20,5,2,0,0.0,C,10.433161194418492,1.394725305132666,140
16,9_23_20,5,2,0,0.0,C,10.51854999655265,1.2638589355080514,150
16,9_23_20,5,2,0,0.0,C,11.019361342949955,1.230403142946089,160
16,9_23_20,5,2,0,0.0,C,12.076680541930367,1.2855034363579163,170
16,9_23_20,5,2,0,0.0,C,12.700093285492333,1.2985504584277672,180
16,9_23_20,5,2,0,0.0,C,12.91921299791508,1.2868556231706942,190
16,9_23_20,5,2,0,0.0,C,13.201298492817422,1.2876513310022473,200
16,9_23_20,5,2,0,0.0,C,13.496490225629248,1.2921604100847077,210
16,9_23_20,5,2,0,0.0,C,13.652962631120483,1.4108527224213798,220
16,9_23_20,5,2,0,0.0,C,13.680433554349861,1.5384912971615257,230
16,9_23_20,5,2,0,0.0,C,14.052489007973858,1.5280241537998875,240
16,9_23_20,5,2,0,0.0,C,14.022502063383234,1.4573518358900253,250
16,9_23_20,5,2,0,0.0,C,13.835960792288791,1.3270636725650753,260
16,9_23_20,5,2,0,0.0,C,13.796557874457402,1.2477878602462968,270
16,9_23_20,5,2,0,0.0,C,13.88900211758282,1.2409294921970206,280
16,9_23_20,5,2,0,0.0,C,13.608225021327241,1.1882597783966333,290
16,9_23_20,5,2,0,0.0,C,13.252536718135573,1.2518638276122505,300
16,9_23_20,5,2,0,0.0,C,12.584112864088562,1.200386036975664,310
16,9_23_20,5,2,0,0.0,C,11.781771864448126,1.2126876159870845,320
16,9_23_20,5,2,0,0.0,C,10.914543455323022,1.1963866832648624,330
16,9_23_20,5,2,0,0.0,C,10.309257661717199,1.1355172365282746,340
16,9_23_20,5,2,0,0.0,C,10.015495377266447,1.1776243152732728,350
16,9_23_20,5,2,0,0.0,C,10.086387327835052,1.1383177097956931,360
16,9_23_20,5,2,0,0.0,C,10.96502815123696,1.1159610177143746,370
16,9_23_20,5,2,0,0.0,C,11.98457185798735,1.1058123011372492,380
16,9_23_20,5,2,0,0.0,C,12.648242910407784,1.10010366085423,390
16,9_23_20,5,2,0,0.0,C,11.762222702706522,1.1075877146751145,400
16,9_23_20,5,2,0,0.0,C,11.693150841452006,1.1129463761351086,410
16,9_23_20,5,2,0,0.0,C,11.508425384677135,1.1481955564625408,420
16,9_23_20,5,2,0,0.0,C,11.086092822306767,1.1911408153894245,430
16,9_23_20,5,2,0,0.0,C,10.704759121835007,1.2159619636686758,440
16,9_23_20,5,2,0,0.0,C,9.94780967809853,1.2320068737362748,450
16,9_23_20,5,2,0,0.0,C,9.627702397027056,1.2527526847376294,460
16,9_23_20,5,2,0,0.0,C,9.75689738660848,1.2527526847376294,470
16,9_23_20,5,3,0,2.33,A,11.176070277650702,1.2432330481669467,0
16,9_23_20,5,3,0,2.33,A,11.176070277650702,1.2432330481669467,10
16,9_23_20,5,3,0,2.33,A,11.176070277650702,1.2432330481669467,20
16,9_23_20,5,3,0,2.33,A,11.176070277650702,1.2432330481669467,30
16,9_23_20,5,3,0,2.33,A,11.166863943558926,1.1441396886159698,40
16,9_23_20,5,3,0,2.33,A,10.893169709649495,1.1828758371557337,50
16,9_23_20,5,3,0,2.33,A,10.076149571859967,1.2684453872462662,60
16,9_23_20,5,3,0,2.33,A,9.692634623793374,1.3518280685418709,70
16,9_23_20,5,3,0,2.33,A,9.281959379167724,1.4789457938582005,80
16,9_23_20,5,3,0,2.33,A,8.934560189424612,1.543124535951923,90
16,9_23_20,5,3,0,2.33,A,8.852707994839122,1.5653818545516143,100
16,9_23_20,5,3,0,2.33,A,8.675538490387963,1.5977164827739898,110
16,9_23_20,5,3,0,2.33,A,8.47840837020381,1.5916069420214305,120
16,9_23_20,5,3,0,2.33,A,8.40564408742301,1.5856381035078264,130
16,9_23_20,5,3,0,2.33,A,8.443535351932077,1.5823225103352694,140
16,9_23_20,5,3,0,2.33,A,8.451226821437952,1.5941302320294484,150
16,9_23_20,5,3,0,2.33,A,8.44787123110796,1.5645080479906501,160
16,9_23_20,5,3,0,2.33,A,8.414320880039094,1.5735570941346841,170
16,9_23_20,5,3,0,2.33,A,8.326982872655398,1.567771862191987,180
16,9_23_20,5,3,0,2.33,A,8.259775586851722,1.5727708636578364,190
16,9_23_20,5,3,0,2.33,A,8.205718708457013,1.5594187204020658,200
16,9_23_20,5,3,0,2.33,A,8.165269875459044,1.586953905600052,210
16,9_23_20,5,3,0,2.33,A,8.073814922694647,1.6316397862277192,220
16,9_23_20,5,3,0,2.33,A,7.955030846436512,1.6567907303281624,230
16,9_23_20,5,3,0,2.33,A,7.968491950524245,1.646914631235759,240
16,9_23_20,5,3,0,2.33,A,7.881954403272846,1.6545219602986525,250
16,9_23_20,5,3,0,2.33,A,7.826254688450195,1.6330951864319887,260
16,9_23_20,5,3,0,2.33,A,7.8042382027664035,1.62849514544287,270
16,9_23_20,5,3,0,2.33,A,7.900949065366803,1.6248086916046895,280
16,9_23_20,5,3,0,2.33,A,8.604832473498615,1.573072021621635,290
16,9_23_20,5,3,0,2.33,A,9.065967556507502,1.561796376126885,300
16,9_23_20,5,3,0,2.33,A,9.295687368845387,1.5532962796055914,310
16,9_23_20,5,3,0,2.33,A,8.99146516656383,1.5634642696424659,320
16,9_23_20,5,3,0,2.33,A,8.197802887906347,1.574506597208519,330
16,9_23_20,5,3,0,2.33,A,7.635144073339782,1.58246612749829,340
16,9_23_20,5,3,0,2.33,A,7.154257770892554,1.5990507414630333,350
16,9_23_20,5,3,0,2.33,A,6.7837809908567746,1.6230465006677999,360
16,9_23_20,5,3,0,2.33,A,6.464160436640512,1.6072486747211743,370
16,9_23_20,5,3,0,2.33,A,6.24496710086123,1.5785095445545025,380
16,9_23_20,5,3,0,2.33,A,6.049330311085134,1.561309560748125,390
16,9_23_20,5,3,0,2.33,A,5.814636660940773,1.5477741617189569,400
16,9_23_20,5,3,0,2.33,A,5.667937338493504,1.5386095813393676,410
16,9_23_20,5,3,0,2.33,A,5.51765856323931,1.522609982267395,420
16,9_23_20,5,3,0,2.33,A,5.5309808450020235,1.4688071131087506,430
16,9_23_20,5,3,0,2.33,A,5.6095372691895555,1.4312208108000966,440
16,9_23_20,5,3,0,2.33,A,5.6247252920432445,1.399073317097752,450
16,9_23_20,5,3,0,2.33,A,5.85560619481932,1.399073317097752,460
16,9_23_20,5,3,0,2.33,A,6.0121137227683965,1.399073317097752,470
16,9_28_20,6,1,0,2.0,D,12.019066686819972,1.235476347211996,0
16,9_28_20,6,1,0,2.0,D,12.019066686819972,1.235476347211996,10
16,9_28_20,6,1,0,2.0,D,12.019066686819972,1.235476347211996,20
16,9_28_20,6,1,0,2.0,D,12.019066686819972,1.235476347211996,30
16,9_28_20,6,1,0,2.0,D,11.73391057286949,1.235476347211996,40
16,9_28_20,6,1,0,2.0,D,11.581155244119834,1.2381928932492257,50
16,9_28_20,6,1,0,2.0,D,11.716992579669299,1.2239723310134278,60
16,9_28_20,6,1,0,2.0,D,11.633697149298698,1.2154830882792895,70
16,9_28_20,6,1,0,2.0,D,11.518448651028507,1.1988484793690724,80
16,9_28_20,6,1,0,2.0,D,11.361523680829148,1.170082505151943,90
16,9_28_20,6,1,0,2.0,D,11.29219851543598,1.1930048120158767,100
16,9_28_20,6,1,0,2.0,D,11.478572257506261,1.1893453984414295,110
16,9_28_20,6,1,0,2.0,D,11.445918603375151,1.2483460145640017,120
16,9_28_20,6,1,0,2.0,D,11.264019004452615,1.2961464785115684,130
